ZIP_ZCTA,distance_to_nearest_interstate_miles
04003,10.477852534388067
04005,2.384114756428864
04006,5.76969830498485
04008,1.3691483535578572
04009,21.183676660476333
04010,28.76369912319396
04011,0.7448328803053713
04015,9.630990170495078
04017,6.373701823668248
04019,6.604789876457842
04020,22.14419305066588
04021,3.0346648519181527
04022,24.121692388189576
04024,17.549135384812036
04027,4.305990095552932
04029,15.597015581609595
04030,12.118119775977881
04032,0.31176741185909634
04037,32.574606075088724
04038,7.1488182396376265
04039,0.5031403496482848
04040,27.46734607510095
04041,24.52829467413489
04042,10.757857683382653
04043,1.0516784383267481
04046,4.6567224683922745
04047,18.370860445457332
04048,18.214464371947553
04049,18.9652321288394
04050,4.862368912478395
04051,30.203637346456837
04055,13.844920468287869
04056,14.456019232649181
04057,20.627159584158502
04061,15.817280470269848
04062,5.522388923239636
04063,1.1735410626352587
04064,2.0324735264619935
04066,9.339658981411212
04068,24.932486393911525
04069,4.580684979765451
04071,5.254227059934492
04072,0.30969324207771787
04073,8.292715174120136
04074,0.4510703890052228
04076,10.00063529753246
04079,7.846063923128964
04083,9.006313392508094
04084,7.875605910738572
04085,15.583013138886622
04086,0.7380378431939392
04087,13.279157947079298
04088,24.685989914347687
04090,1.2155643286213857
04091,20.41035100158832
04092,0.5389143463671733
04093,7.977505732124417
04095,11.218453521143765
04096,0.10858584996639954
04097,4.080449641797782
04101,0.5075665563039922
04102,0.9424865370629438
04103,1.0385727507068905
04105,0.41170388756504206
04106,1.2297542238410835
04107,4.676532912071182
04108,4.206024954871343
04109,1.8729963815776294
04110,1.8209520210787489
04210,3.3024566563037783
04216,52.023671051718935
04217,36.299732544531274
04219,31.28170109209783
04220,20.78781135460142
04221,26.154052467072805
04222,4.791318839138389
04224,33.58854387626718
04226,45.94584166674583
04227,28.815723121635745
04231,33.339066119102625
04234,25.192355727643807
04236,6.710804267192128
04237,39.02328081690102
04238,12.03502578032895
04239,23.033531237258078
04240,1.7899953697955548
04250,3.4593306866138143
04252,4.178367764064937
04253,20.627959044524513
04254,17.837530349681206
04255,31.951834799974268
04256,7.832736189073506
04257,36.49155666823947
04258,7.698916857154187
04259,7.541900210692623
04260,1.5693949662212545
04261,41.9774078092088
04263,12.772980612791034
04265,10.82140242750306
04267,27.52747455006456
04268,18.03913721904261
04270,12.474283396040159
04271,19.103245584805812
04274,6.387601671968066
04275,48.291278319343846
04276,37.014097352861135
04280,0.23243742325551217
04281,17.4626500541433
04282,13.769967537378902
04284,12.41937179569916
04285,38.88947528119055
04286,38.40249991918471
04287,3.5935817391175067
